t;TC1;TC2;TC3;TC4;
142.902000;627.386071;606.616931;557.714021;-273.000000;
143.002000;627.439255;606.786742;557.685182;-273.000000;
143.102000;627.401183;606.678110;557.541199;-273.000000;
143.202000;627.323699;606.688815;557.751253;-273.000000;
143.302000;627.339621;606.634064;557.623467;-273.000000;
143.402000;627.260433;606.602822;557.390522;-273.000000;
143.502000;627.291275;606.673897;557.539961;-273.000000;
143.602000;627.198409;606.486768;557.260388;-273.000000;
143.702000;627.174167;606.505419;557.442304;-273.000000;
143.802000;627.128897;606.391866;557.385520;-273.000000;
143.902000;627.102771;606.372507;557.541672;-273.000000;
144.002000;627.145375;606.270446;557.430311;-273.000000;
144.102000;627.065203;606.300928;557.358366;-273.000000;
144.202000;627.120487;606.354384;557.193599;-273.000000;
144.302000;627.049255;606.223435;557.130806;-273.000000;
144.402000;626.877795;606.156767;557.020522;-273.000000;
144.502000;627.015709;606.334115;557.098886;-273.000000;
144.602000;626.877405;606.078065;557.045288;-273.000000;
144.702000;626.917851;606.048495;557.064044;-273.000000;
144.802000;626.820895;605.937101;556.994119;-273.000000;
144.902000;626.809287;605.960434;557.005668;-273.000000;
145.002000;626.617163;605.881948;556.787028;-273.000000;
145.102000;626.767168;606.023894;556.870258;-273.000000;
145.202000;626.700866;605.828147;556.771516;-273.000000;
145.302000;626.691008;605.905735;556.771400;-273.000000;
145.402000;626.643484;605.835079;556.622314;-273.000000;
145.502000;626.643066;605.800899;556.706280;-273.000000;
145.602000;626.576693;605.798772;556.542736;-273.000000;
145.702000;626.643197;605.803930;556.517308;-273.000000;
145.802000;626.521753;605.607183;556.499508;-273.000000;
145.902000;626.588853;605.706302;556.496534;-273.000000;
146.002000;626.454415;605.629765;556.303158;-273.000000;
146.102000;626.420346;605.669400;556.304988;-273.000000;
146.202000;626.380046;605.628735;556.397778;-273.000000;
146.302000;626.362815;605.543113;556.316408;-273.000000;
146.402000;626.359437;605.576062;556.344805;-273.000000;
146.502000;626.314364;605.481853;556.267966;-273.000000;
146.602000;626.248768;605.511754;556.285496;-273.000000;
146.702000;626.203519;605.297423;556.051825;-273.000000;
146.802000;626.340293;605.464636;555.975148;-273.000000;
146.902000;626.274697;605.248460;555.947095;-273.000000;
147.002000;626.243417;605.337531;555.984559;-273.000000;
147.102000;626.115091;605.276029;555.844226;-273.000000;
147.202000;626.238444;605.345241;555.938851;-273.000000;
147.302000;626.033760;605.068934;555.896831;-273.000000;
147.402000;626.162216;605.226408;555.876306;-273.000000;
147.502000;625.862512;605.032027;555.711648;-273.000000;
147.602000;625.977494;605.115311;555.641956;-273.000000;
147.702000;626.033558;605.003646;555.657858;-273.000000;
147.802000;625.909366;605.066391;555.608649;-273.000000;
147.902000;625.898002;604.975743;555.486327;-273.000000;
148.002000;625.884136;605.000607;555.420386;-273.000000;
148.102000;625.831058;604.950472;555.524211;-273.000000;
148.202000;625.709498;604.788026;555.336598;-273.000000;
148.302000;625.690000;604.840443;555.424074;-273.000000;
148.402000;625.751920;604.787851;555.257289;-273.000000;
148.502000;625.783502;604.725614;555.222546;-273.000000;
148.602000;625.599908;604.714033;555.371828;-273.000000;
148.702000;625.575940;604.684441;555.310401;-273.000000;
148.802000;625.565256;604.510418;555.126206;-273.000000;
148.902000;625.460018;604.498558;555.198305;-273.000000;
149.002000;625.495552;604.465133;555.080168;-273.000000;
149.102000;625.304069;604.340950;555.002265;-273.000000;
149.202000;625.442036;604.565901;554.935214;-273.000000;
149.302000;625.267042;604.414440;554.939641;-273.000000;
149.402000;625.321380;604.334163;554.935372;-273.000000;
149.502000;625.321960;604.247784;554.781445;-273.000000;
149.602000;625.340684;604.337063;554.589225;-273.000000;
149.702000;625.209096;604.272164;554.629894;-273.000000;
149.802000;625.379340;604.342465;554.778100;-273.000000;
149.902000;625.233684;604.216699;554.538191;-273.000000;
150.002000;625.179292;604.204333;554.652053;-273.000000;
150.102000;625.124638;604.188709;554.467638;-273.000000;
150.202000;625.099678;604.228544;554.407931;-273.000000;
150.302000;625.007616;604.185516;554.539996;-273.000000;
150.402000;625.142778;604.018377;554.482574;-273.000000;
150.502000;624.982996;603.996380;554.538671;-273.000000;
150.602000;625.023634;603.936179;554.403599;-273.000000;
150.702000;624.965356;603.794532;554.307425;-273.000000;
150.802000;624.942834;603.950869;554.087209;-273.000000;
150.902000;624.939907;603.778842;554.173264;-273.000000;
151.002000;625.001234;603.908154;554.248459;-273.000000;
151.102000;624.857942;603.790320;554.032846;-273.000000;
151.202000;624.824456;603.730298;554.122494;-273.000000;
151.302000;624.849729;603.751406;554.089335;-273.000000;
151.402000;624.761327;603.751416;554.016036;-273.000000;
151.502000;624.746043;603.638310;553.916396;-273.000000;
151.602000;624.714414;603.594775;553.921628;-273.000000;
151.702000;624.694604;603.491904;553.820061;-273.000000;
151.802000;624.684954;603.602950;553.812066;-273.000000;
151.902000;624.586289;603.445353;553.740773;-273.000000;
152.002000;624.623856;603.543987;553.742535;-273.000000;
152.102000;624.554918;603.478251;553.694269;-273.000000;
152.202000;624.570166;603.398975;553.703868;-273.000000;
152.302000;624.411148;603.312427;553.719916;-273.000000;
152.402000;624.420816;603.378361;553.554653;-273.000000;
152.500000;624.486408;603.273902;553.598471;-273.000000;
152.600000;624.491358;603.244205;553.460544;-273.000000;
152.700000;624.427374;603.318614;553.433944;-273.000000;
152.800000;624.247639;603.142952;553.297874;-273.000000;
152.900000;624.388239;603.277801;553.496003;-273.000000;
153.000000;624.264192;603.074711;553.311074;-273.000000;
153.100000;624.247316;603.084035;553.268338;-273.000000;
153.200000;624.174024;602.982098;553.227174;-273.000000;
153.300000;624.222447;602.987608;553.275709;-273.000000;
153.400000;624.203487;602.850913;553.080129;-273.000000;
153.500000;624.199524;603.002958;553.096200;-273.000000;
153.600000;624.121892;602.877398;553.041509;-273.000000;
153.700000;624.127674;602.850277;553.070938;-273.000000;
153.800000;623.957347;602.787939;552.999229;-273.000000;
153.900000;623.997239;602.803064;552.963756;-273.000000;
154.000000;624.026116;602.729468;552.840621;-273.000000;
154.100000;623.978516;602.855451;552.866903;-273.000000;
154.200000;623.898216;602.778119;552.856521;-273.000000;
154.300000;623.952232;602.583915;552.896041;-273.000000;
154.400000;623.816955;602.546994;552.848606;-273.000000;
154.500000;623.885329;602.634494;552.641515;-273.000000;
154.600000;623.826287;602.529172;552.624632;-273.000000;
154.700000;623.874813;602.529177;552.615985;-273.000000;
154.800000;623.667782;602.540560;552.630338;-273.000000;
154.900000;623.724555;602.456320;552.590647;-273.000000;
155.000000;623.725571;602.323167;552.545285;-273.000000;
155.100000;623.677232;602.431378;552.449132;-273.000000;
155.200000;623.657371;602.221714;552.309797;-273.000000;
155.300000;623.679268;602.274064;552.413768;-273.000000;
155.400000;623.645271;602.189227;552.222774;-273.000000;
155.500000;623.573879;602.329849;552.292121;-273.000000;
155.600000;623.458111;602.198566;552.174515;-273.000000;
155.700000;623.502771;602.311510;552.279450;-273.000000;
155.800000;623.378947;602.105304;552.113276;-273.000000;
155.900000;623.462279;602.263197;552.194124;-273.000000;
156.000000;623.425813;602.057302;551.969832;-273.000000;
156.100000;623.416505;602.001251;552.189106;-273.000000;
156.200000;623.363479;602.029607;551.872953;-273.000000;
156.300000;623.274429;601.976085;551.916632;-273.000000;
156.400000;623.293205;602.006059;551.900759;-273.000000;
156.500000;623.142889;601.864451;551.861950;-273.000000;
156.600000;623.381387;601.941134;551.809568;-273.000000;
156.700000;623.232395;601.796081;551.695679;-273.000000;
156.800000;623.224787;601.884110;551.713188;-273.000000;
156.900000;623.118179;601.633118;551.624315;-273.000000;
157.000000;623.295097;601.789842;551.576744;-273.000000;
157.100000;623.013366;601.609110;551.557979;-273.000000;
157.200000;623.121682;601.752393;551.632506;-273.000000;
157.300000;623.028863;601.579745;551.508871;-273.000000;
157.400000;623.053697;601.584961;551.484697;-273.000000;
157.500000;622.965824;601.454768;551.327362;-273.000000;
157.600000;622.906589;601.521609;551.396809;-273.000000;
157.700000;622.943674;601.491858;551.152682;-273.000000;
157.800000;623.004466;601.397728;551.159491;-273.000000;
157.900000;622.933497;601.413883;551.317635;-273.000000;
158.000000;622.810008;601.253309;551.169909;-273.000000;
158.100000;622.908800;601.362813;551.146571;-273.000000;
158.200000;622.812066;601.310761;550.955824;-273.000000;
158.300000;622.799700;601.263880;551.011644;-273.000000;
158.400000;622.754966;601.170636;550.970318;-273.000000;
158.500000;622.720674;601.171391;550.881600;-273.000000;
158.600000;622.618089;601.004041;550.926644;-273.000000;
158.700000;622.607489;601.153936;550.924562;-273.000000;
158.800000;622.662966;601.028945;550.830918;-273.000000;
158.900000;622.639639;601.106846;550.892256;-273.000000;
159.000000;622.545374;600.934229;550.676147;-273.000000;
159.100000;622.550924;600.974601;550.780471;-273.000000;
159.200000;622.471971;600.932256;550.524982;-273.000000;
159.300000;622.518747;600.824556;550.515147;-273.000000;
159.400000;622.389489;600.973711;550.780782;-273.000000;
159.500000;622.354887;600.854768;550.436982;-273.000000;
159.600000;622.328868;600.917013;550.554235;-273.000000;
159.700000;622.298503;600.727546;550.417418;-273.000000;
159.800000;622.333353;600.883130;550.453338;-273.000000;
159.900000;622.191603;600.625577;550.367503;-273.000000;
160.000000;622.328555;600.690876;550.340074;-273.000000;
160.100000;622.275247;600.509513;550.148326;-273.000000;
160.200000;622.262771;600.612882;550.258882;-273.000000;
160.300000;622.103818;600.349570;550.157956;-273.000000;
160.400000;622.218842;600.506185;550.227829;-273.000000;
160.500000;622.059234;600.429238;550.069947;-273.000000;
160.600000;622.135053;600.365648;550.105656;-273.000000;
160.700000;622.104679;600.312820;549.968568;-273.000000;
160.800000;622.017229;600.323553;550.227250;-273.000000;
160.900000;622.019095;600.255241;550.069985;-273.000000;
161.000000;621.974634;600.191712;549.957441;-273.000000;
161.100000;621.962268;600.267853;549.781632;-273.000000;
161.200000;621.870645;600.163572;549.762868;-273.000000;
161.300000;621.934695;600.080890;549.632859;-273.000000;
161.400000;621.927245;600.218032;549.760812;-273.000000;
161.500000;621.798976;599.987498;549.585394;-273.000000;
161.600000;621.923634;600.001066;549.596868;-273.000000;
161.700000;621.753361;599.883406;549.549703;-273.000000;
161.800000;621.717934;600.123744;549.551068;-273.000000;
161.900000;621.562116;599.861081;549.485641;-273.000000;
162.000000;621.711642;600.030353;549.453750;-273.000000;
162.100000;621.646526;599.731528;549.346041;-273.000000;
162.200000;621.697461;599.848656;549.375215;-273.000000;
162.300000;621.511803;599.657748;549.310541;-273.000000;
162.400000;621.599926;599.892931;549.269388;-273.000000;
162.500000;621.511242;599.738320;549.173474;-273.000000;
162.600000;621.526108;599.708523;549.195982;-273.000000;
162.700000;621.523734;599.665466;549.085744;-273.000000;
162.800000;621.488134;599.539479;549.107441;-273.000000;
162.900000;621.470942;599.511494;549.187932;-273.000000;
163.000000;621.353668;599.367097;548.938697;-273.000000;
163.100000;621.488366;599.523780;548.958579;-273.000000;
163.200000;621.324047;599.526022;548.787879;-273.000000;
163.300000;621.321039;599.441697;548.798935;-273.000000;
163.400000;621.222039;599.305348;548.712382;-273.000000;
163.500000;621.292808;599.327405;548.655944;-273.000000;
163.600000;621.241950;599.374370;548.633535;-273.000000;
163.700000;621.221758;599.170575;548.737262;-273.000000;
163.800000;621.120932;599.183582;548.501897;-273.000000;
163.900000;621.218863;599.106965;548.582279;-273.000000;
164.000000;621.178529;599.184827;548.491588;-273.000000;
164.100000;620.963079;599.027057;548.443979;-273.000000;
164.200000;621.082013;599.203336;548.517200;-273.000000;
164.300000;620.991213;598.932128;548.382882;-273.000000;
164.400000;621.017497;598.981805;548.460771;-273.000000;
164.500000;620.911255;598.909991;548.360271;-273.000000;
164.600000;621.016055;598.849577;548.327591;-273.000000;
164.700000;620.817955;598.809210;548.112821;-273.000000;
164.800000;620.945387;599.012227;548.318682;-273.000000;
164.900000;620.888371;598.904716;548.023491;-273.000000;
165.000000;620.891579;598.857554;548.169021;-273.000000;
165.100000;620.799545;598.750496;548.020129;-273.000000;
165.200000;620.754371;598.742656;547.959674;-273.000000;
165.300000;620.760513;598.646389;547.843291;-273.000000;
165.400000;620.774179;598.610047;548.029365;-273.000000;
165.500000;620.734921;598.548214;547.859903;-273.000000;
165.600000;620.571071;598.552121;547.865285;-273.000000;
165.700000;620.620929;598.522784;547.826412;-273.000000;
165.800000;620.682187;598.517510;547.719012;-273.000000;
165.900000;620.538087;598.429592;547.606412;-273.000000;
166.000000;620.601205;598.534770;547.732312;-273.000000;
166.100000;620.494645;598.316556;547.630168;-273.000000;
166.200000;620.525161;598.400745;547.613406;-273.000000;
166.300000;620.386387;598.329196;547.482218;-273.000000;
166.400000;620.489795;598.230074;547.540344;-273.000000;
166.500000;620.411345;598.206980;547.402588;-273.000000;
166.600000;620.483387;598.194429;547.462388;-273.000000;
166.700000;620.429395;598.111021;547.195206;-273.000000;
166.800000;620.314703;598.146165;547.159379;-273.000000;
166.900000;620.333379;598.138369;547.200744;-273.000000;
167.000000;620.348255;598.204638;547.252262;-273.000000;
167.100000;620.212687;597.972935;547.079650;-273.000000;
167.200000;620.229795;598.023441;547.257003;-273.000000;
167.300000;620.187603;597.802231;546.916415;-273.000000;
167.400000;620.139592;597.917519;547.020900;-273.000000;
167.500000;620.236203;597.776282;546.995126;-273.000000;
167.600000;620.153887;597.773222;546.938888;-273.000000;
167.700000;620.040395;597.769119;546.962406;-273.000000;
167.800000;620.070137;597.728372;546.855988;-273.000000;
167.900000;620.032103;597.664786;546.766379;-273.000000;
168.000000;620.044618;597.678603;546.870344;-273.000000;
168.100000;620.047726;597.701774;546.629962;-273.000000;
168.200000;619.931750;597.594709;546.575297;-273.000000;
168.300000;619.921084;597.675682;546.676544;-273.000000;
168.400000;619.907003;597.580586;546.538126;-273.000000;
168.500000;619.917968;597.655363;546.548753;-273.000000;
168.600000;619.822134;597.373892;546.404900;-273.000000;
168.700000;619.709600;597.403227;546.594809;-273.000000;
168.800000;619.831126;597.409591;546.467374;-273.000000;
168.900000;619.664900;597.321682;546.305874;-273.000000;
169.000000;619.755097;597.231056;546.430818;-273.000000;
169.100000;619.741832;597.198527;546.335021;-273.000000;
169.200000;619.636400;597.275098;546.227029;-273.000000;
169.300000;619.663258;597.301654;546.199212;-273.000000;
169.400000;619.564316;597.191249;546.096121;-273.000000;
169.500000;619.521276;597.098966;546.118438;-273.000000;
169.600000;619.494358;596.996867;546.008747;-273.000000;
169.700000;619.568792;597.047800;546.034347;-273.000000;
169.800000;619.548800;596.945843;546.033494;-273.000000;
169.900000;619.500055;596.993181;545.834182;-273.000000;
170.000000;619.493455;596.964751;546.017782;-273.000000;
170.100000;619.342582;596.763255;545.765241;-273.000000;
170.200000;619.458332;596.819696;545.783132;-273.000000;
170.300000;619.410182;596.843424;545.690621;-273.000000;
